articleNo,articleName,articleStatus,realEstateTypeCode,realEstateTypeName,articleRealEstateTypeCode,articleRealEstateTypeName,tradeTypeCode,tradeTypeName,verificationTypeCode,floorInfo,rentPrc,priceChangeState,isPriceModification,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,representativeImgUrl,representativeImgTypeCode,representativeImgThumb,siteImageCount,articleFeatureDesc,tagList,buildingName,sameAddrCnt,sameAddrDirectCnt,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpName,cpPcArticleUrl,cpPcArticleBridgeUrl,cpPcArticleLinkUseAtArticleTitleYn,cpPcArticleLinkUseAtCpNameYn,cpMobileArticleUrl,cpMobileArticleLinkUseAtArticleTitleYn,cpMobileArticleLinkUseAtCpNameYn,latitude,longitude,isLocationShow,realtorName,realtorId,tradeCheckedByOwner,isDirectTrade,isInterest,isComplex,detailAddress,detailAddressYn,premiumPrc,search_day
2202166303,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,2/4,80,SAME,False,"2,000",132,110,서향,20220120,,,,0,,"['25년이상', '융자금없는', '역세권', '주차가능']",중소형사무실,1,0.0,"2,000/80","2,000/80",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2202166303,,False,True,,False,False,37.532305,126.724418,True,가이드부동산공인중개사사무소,s5548944,False,False,False,False,,N,,20220212
2202792912,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,246,SAME,False,"2,460",5652,2782,,20220126,,,,0,"1층82,차량진입가능, 반듯한공장, 기계가공, 전장품조립, 창고추천,전력",['25년이내'],공장,1,0.0,"2,460/246","2,460/246",DRAPT,닥터아파트,http://naver.drapt.com/rd.php?UID=2202792912,,False,True,http://m.drapt.com/rd.php?UID=2202792912,False,True,0,0,False,한국공인중개사사무소,lsych1177,False,False,False,False,,N,,20220212
2201983674,상가건물,R0,GM,건물,D03,상가건물,B2,월세,DOC,3/-,"1,000",SAME,False,1억,468,828,,20220118,,,,0,한림병원인근 대로변 건물통임대 우선하며 층별 분할임대 가능,['25년이내'],상가건물,2,0.0,"2억/1,100","1억/1,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201983674,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201983674,False,True,37.533856,126.733697,True,바른부동산공인중개사사무소,baren11,False,False,False,False,,N,,20220212
2201913768,상가건물,R0,GM,건물,D03,상가건물,B2,월세,DOC,5/B1,"4,500",SAME,False,5억,1834,6436,,20220118,,,,0,"병원,콜센터,사옥건물 추천",['25년이내'],상가건물,1,0.0,"5억/4,500","5억/4,500",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201913768,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201913768,False,True,37.525119,126.734391,True,모두공인중개사사무소,,False,False,False,False,,N,,20220212
2201952777,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,2/8,60,SAME,False,500,33,33,동향,20220118,,,,0,가이드. 작전역앞 두개호실사용 사무실적합,"['25년이내', '역세권', '주차가능', '동향']",중소형사무실,1,0.0,500/60,500/60,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201952777,,False,True,,False,False,37.529309,126.722197,True,가이드부동산공인중개사사무소,s5548944,False,False,False,False,,N,,20220212
2201989325,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,2/3,60,SAME,False,"1,000",81,81,,20220118,,,,0,대로변 깨끗한 사무실 작전역역세권 ,"['융자금없는', '역세권', '총3층']",중소형사무실,1,0.0,"1,000/60","1,000/60",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201989325,,False,True,,False,False,37.53156,126.724066,True,삼성공인중개사사무소,,False,False,False,False,,N,,20220212
2201913081,상가건물,R0,GM,건물,D03,상가건물,A1,매매,DOC,5/B1,,SAME,False,110억,1834,6436,,20220118,,,,0,"병원 임대중, 명도가능",['25년이내'],상가건물,1,0.0,110억,110억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201913081,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201913081,False,True,37.525119,126.734391,True,모두공인중개사사무소,,False,False,False,False,,N,,20220212
2201892927,빌딩,R0,GM,건물,D03,빌딩/건물,A1,매매,DOC,3/B1,,SAME,False,57억,428,1089,,20220118,,,,0,사옥 또는 신축부지 가능합니다.,"['25년이상', '역세권']",빌딩,1,0.0,57억,57억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201892927,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201892927,False,True,37.529738,126.727814,True,태양공인중개사사무소,,False,False,False,False,,N,,20220212
2202516583,대,R0,TJ,토지,E03,토지/임야,A1,매매,DOC,,,SAME,False,"21억 7,000",410,0,,20220124,,,,0,작전역인근 위치좋은 토지매매,['역세권'],대,1,0.0,"21억 7,000","21억 7,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202516583,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2202516583,False,True,0,0,False,U1대박공인중개사사무소,fame0126,False,False,False,False,,N,,20220212
2201758946,빌딩,R0,GM,건물,D03,빌딩/건물,A1,매매,DOC,9/B2,,SAME,False,75억,550,3861,,20220117,,,,0,수익률좋은  올근생  빌딩  도로가 대로변  위치좋음 ,['25년이내'],빌딩,3,0.0,75억,75억,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201758946,,False,True,,False,False,37.531568,126.737907,True,청라중앙공인중개사사무소,5070606,False,False,False,False,,N,,20220212
2201753082,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,2/-,250,SAME,False,"2,500",677,400,,20220117,,,,0,"2층 121, 리프트 2톤, 동력 충분, 고정주차 2대","['25년이내', '융자금없는', '역세권']",공장,1,0.0,"2,500/250","2,500/250",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201753082,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201753082,False,True,37.524227,126.719526,True,신흥공장부동산공인중개사사무소,w5743838,False,False,False,False,,N,,20220212
2201783760,기타,R0,GM,건물,D03,빌딩/건물,A1,매매,DOC,4/B1,,DECREASE,True,30억,658,1184,,20220117,,,,0,넓은대지 요양원 유치원 사무실용도로 강력추천함 공실 즉시입주 가능함,['25년이내'],기타,2,0.0,36억,30억,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201783760,,False,True,,False,False,37.52834,126.734638,True,금강공인중개사사무소,top5554473,False,False,False,False,,N,,20220212
2202425494,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,3/-,,SAME,False,"35억 5,000",599,1055,,20220122,,,,0,"대형물류창고추천 , 대형트레일러진입 , 주차15대가능 , 투자강력","['10년이내', 'CCTV']",공장,1,0.0,"35억 5,000","35억 5,000",R114,부동산114,https://www.r114.com/z/depot/public/ArticleFromNbp.r114?UID=2202425494,,False,True,https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=2202425494,False,True,0,0,False,성문공인중개사사무소,anys0707,False,False,False,False,,N,,20220212
2202313041,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,4/-,,SAME,False,35억,700,950,,20220121,,,,0,대지200ㅍ 건물300ㅍ 1층층고7m 부평IC인근 경인지가상승호재,[],공장,2,0.0,35억,35억,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202313041,,False,True,,False,False,0,0,False,(주)공단부동산공인중개사사무소,gkdud2459,False,False,False,False,,N,,20220212
2202390728,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,620,SAME,False,"6,200",1494,1020,,20220121,,,,0,,"['25년이내', '융자금없는']",공장,1,0.0,"6,200/620","6,200/620",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2202390728,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2202390728,False,True,0,0,False,부성부동산공인중개사사무소,,False,False,False,False,,N,,20220212
2202284769,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,60,SAME,False,600,5600,9000,,20220121,,,,0,4층30ㅍ 소형공장창고삼실임가공쇼핑몰등 컨디션GOOD 부평IC3분 ,['융자금없는'],공장,1,0.0,600/60,600/60,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2202284769,,False,True,,False,False,0,0,False,(주)공단부동산공인중개사사무소,gkdud2459,False,False,False,False,,N,,20220212
2201489661,대형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,3/4,95,SAME,False,"1,500",198,198,남서향,20220114,,,,0,유동인구 많은 대로변 역세권 업무용건물 3층 사무실 ,"['25년이상', '융자금없는', '역세권', '관리비10만원이하']",대형사무실,1,0.0,"1,500/95","1,500/95",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201489661,,False,True,,False,False,37.532417,126.722908,True,하나로부동산공인중개사,hjd5027,False,False,False,False,,N,,20220212
2201489490,대형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,2/4,85,SAME,False,"1,300",99,99,서향,20220114,,,,0,유동인구 많은 역세권 업무용 건물 2층 사무실 ,"['25년이상', '융자금없는', '역세권', '관리비10만원이하']",대형사무실,1,0.0,"1,300/85","1,300/85",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201489490,,False,True,,False,False,37.532417,126.722908,True,하나로부동산공인중개사,hjd5027,False,False,False,False,,N,,20220212
2201482824,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,5/6,70,SAME,False,"1,000",82,56,남향,20220114,,,,0,계산택지 사무실 깨끗  ,"['25년이내', '융자금없는', '남향']",중소형사무실,1,0.0,"1,000/70","1,000/70",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201482824,,False,True,,False,False,37.532698,126.735991,True,베스트공인중개사,fr5412457,False,False,False,False,,N,,20220212
2201381859,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,4/4,400,SAME,False,"5,000",458,429,동향,20220113,,,,0,가이드. 대로변 업종자유 상가겸 사무실,"['25년이상', '융자금없는', '역세권', '주차가능']",중소형사무실,1,0.0,"5,000/400","5,000/400",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201381859,,False,True,,False,False,37.534693,126.722199,True,가이드부동산공인중개사사무소,s5548944,False,False,False,False,,N,,20220212
2201388060,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,3/5,110,SAME,False,"2,000",226,214,동향,20220113,,,,0,"가이드. 초,중,고 근접,학원 적합","['25년이상', '융자금없는', '역세권', '주차가능']",중소형사무실,1,0.0,"2,000/110","2,000/110",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201388060,,False,True,,False,False,37.5354,126.727708,True,가이드부동산공인중개사사무소,s5548944,False,False,False,False,,N,,20220212
2201383414,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,2/4,75,SAME,False,"1,000",132,132,남서향,20220113,,,,0,가이드. 대로변 내부깨끗 상가겸 사무실,"['25년이상', '융자금없는', '역세권', '관리비10만원이하']",중소형사무실,1,0.0,"1,000/75","1,000/75",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201383414,,False,True,,False,False,37.530834,126.730524,True,가이드부동산공인중개사사무소,s5548944,False,False,False,False,,N,,20220212
2201380863,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,2/10,550,SAME,False,1억,440,440,동향,20220113,,,,0,가이드 대로변 배후지탄탄 병의원추천,"['25년이내', '융자금없는', '주차가능', '동향']",중소형사무실,1,0.0,1억/550,1억/550,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201380863,,False,True,,False,False,37.531232,126.737826,True,가이드부동산공인중개사사무소,s5548944,False,False,False,False,,N,,20220212
2201386254,창고,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,6/B2,80,SAME,False,"1,000",404,1175,,20220113,,,,0,가이드. 엘베O 사진O 창고O 저렴합니다,"['25년이상', '융자금없는', '역세권', '엘리베이터']",창고,1,0.0,"1,000/80","1,000/80",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201386254,,False,True,,False,False,37.533436,126.724023,True,가이드부동산공인중개사사무소,s5548944,False,False,False,False,,N,,20220212
2201382031,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,3/6,170,SAME,False,"5,000",165,119,서향,20220113,,,,0,작전역5분 깨끗한사무실 보증금조절ok 사진O수도O,"['10년이내', '융자금없는', '역세권', '주차가능']",중소형사무실,1,0.0,"5,000/170","5,000/170",hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201382031,,False,True,,False,False,37.527234,126.722773,True,가이드부동산공인중개사사무소,s5548944,False,False,False,False,,N,,20220212
2202058049,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/B1,150,SAME,False,"1,500",700,1000,,20220119,,,,0,저렴한 매물 2층 100,"['25년이상', '융자금없는']",공장,1,0.0,"1,500/150","1,500/150",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202058049,,False,True,http://land.daara.co.kr/n_link.php?UID=2202058049,False,True,0,0,False,에이스공인중개사사무소,a4730022,False,False,False,False,,N,,20220212
2202056900,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,5/-,500,SAME,False,"5,000",1000,3000,,20220119,,,,0,저렴한임대료 250,"['10년이내', '융자금없는', '역세권']",공장,1,0.0,"5,000/500","5,000/500",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2202056900,,False,True,http://land.daara.co.kr/n_link.php?UID=2202056900,False,True,0,0,False,에이스공인중개사사무소,a4730022,False,False,False,False,,N,,20220212
2201969969,빌딩,R0,GM,건물,D03,빌딩/건물,A1,매매,DOC,3/B1,,SAME,False,40억,683,1804,,20220118,,,,0,작전역 도보 4분 서울지하철 2호선 연장예정 투가가치 좋은 올근생 건물,"['25년이상', '역세권']",빌딩,1,0.0,40억,40억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201969969,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201969969,False,True,0,0,False,원탑부동산공인중개사사무소,nancy11222,False,False,False,False,,N,,20220212
2201770059,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/-,246,SAME,False,"2,460",5000,7000,,20220117,,,,0,저렴한공장 임대,"['25년이내', '융자금없는']",공장,1,0.0,"2,460/246","2,460/246",industry,산업부동산,http://land.daara.co.kr/n_link.php?UID=2201770059,,False,True,http://land.daara.co.kr/n_link.php?UID=2201770059,False,True,0,0,False,에이스공인중개사사무소,a4730022,False,False,False,False,,N,,20220212
2201734293,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/-,130,SAME,False,"1,300",5643,214,,20220117,,,,0,"3층65,반듯한 공장,화물에레베이터없음 일반에레베이터있음 ,부평ic",['25년이내'],공장,1,0.0,"1,300/130","1,300/130",DRAPT,닥터아파트,http://naver.drapt.com/rd.php?UID=2201734293,,False,True,http://m.drapt.com/rd.php?UID=2201734293,False,True,0,0,False,한국공인중개사사무소,lsych1177,False,False,False,False,,N,,20220212
2201721314,빌딩,R0,GM,건물,D03,빌딩/건물,A1,매매,DOC,4/B1,,SAME,False,36억,658,1206,,20220117,,,,0,,['25년이내'],빌딩,2,0.0,36억,30억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201721314,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201721314,False,True,0,0,False,오복공인중개사사무소,km6519995,False,False,False,False,,N,,20220212
2201734316,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,4/-,83,SAME,False,825,5643,2775,,20220117,,,,0,,['25년이내'],공장,1,0.0,825/83,825/83,DRAPT,닥터아파트,http://naver.drapt.com/rd.php?UID=2201734316,,False,True,http://m.drapt.com/rd.php?UID=2201734316,False,True,0,0,False,한국공인중개사사무소,lsych1177,False,False,False,False,,N,,20220212
2201624959,중소형사무실,R0,SMS,사무실,D01,사무실,B2,월세,DOC,6/7,45,SAME,False,500,46,28,서향,20220115,,,,0,새로 리모델링하여 아담하고 깨끗한 소호 사무실 임대,"['25년이내', '융자금없는', '주차가능', '서향']",중소형사무실,1,0.0,500/45,500/45,hkdotcom,한경부동산,https://realestate.hankyung.com/naver-listing?UID=2201624959,,False,True,,False,False,0,0,False,우정공인중개사사무소,dd5495200,False,False,False,False,,N,,20220212
2201714769,공장,R0,GJCG,공장/창고,E02,공장/창고,A1,매매,DOC,4/-,,SAME,False,35억,702,956,,20220115,,,,0,,"['10년이내', '역세권']",공장,2,0.0,35억,35억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201714769,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201714769,False,True,0,0,False,오복공인중개사사무소,km6519995,False,False,False,False,,N,,20220212
2201673887,상가건물,R0,GM,건물,D03,상가건물,A1,매매,DOC,9/B2,,SAME,False,80억,550,3861,,20220115,,,,0,인천 계양구 작전동 9층 상가건물,['25년이내'],상가건물,1,0.0,80억,80억,gongsilclub,공실클럽,http://n.gongsilclub.com/etc/rd.asp?uid=2201673887,,False,True,,False,False,0,0,False,주식회사세계로파트너스부동산중개법인,,False,False,False,False,,N,,20220212
2201607435,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,1/B4,246,SAME,False,"2,460",5653,2782,,20220114,,,,0,,"['25년이내', '융자금없는', '엘리베이터']",공장,1,0.0,"2,460/246","2,460/246",bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201607435,,False,True,,False,False,0,0,False,하나로부동산공인중개사사무소,lunatiger999,False,False,False,False,,N,,20220212
2201606883,공장,R0,GJCG,공장/창고,E02,공장/창고,B2,월세,DOC,3/B4,60,SAME,False,600,5653,2782,,20220114,,,,0,,"['25년이내', '융자금없는', '엘리베이터']",공장,1,0.0,600/60,600/60,bizmk,매경부동산,http://land.mk.co.kr/rd/rd.php?UID=2201606883,,False,True,,False,False,0,0,False,하나로부동산공인중개사사무소,lunatiger999,False,False,False,False,,N,,20220212
2201513262,빌딩,R0,GM,건물,D03,빌딩/건물,A1,매매,DOC,4/B1,,SAME,False,38억,1012,1998,,20220114,,,,0,,"['25년이상', '역세권', '관리비50만원이하']",빌딩,1,0.0,38억,38억,SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201513262,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201513262,False,True,0,0,False,원탑부동산공인중개사사무소,nancy11222,False,False,False,False,,N,,20220212
2201493164,빌딩,R0,GM,건물,D03,빌딩/건물,A1,매매,DOC,5/-,,SAME,False,"17억 5,000",356,679,,20220114,,,,0,주차장 5대 전면이 넓은 상가  대로변 공실 무,"['25년이내', '역세권']",빌딩,1,0.0,"17억 5,000","17억 5,000",SERVE,부동산써브,http://www.serve.co.kr/naver/rd.asp?UID=2201493164,,False,True,http://m.serve.co.kr/naver/rd.asp?UID=2201493164,False,True,0,0,False,3번출구공인중개사사무소,ksb5561234,False,False,False,False,,N,,20220212
