articleNo,articleName,tradeTypeName,floorInfo,rentPrc,dealOrWarrantPrc,area1,area2,realtorName,search_day,articleDetail.verificationTypeName,articleDetail.mapLocationIndicationYn,articleDetail.etcAddress,articleDetail.articleFeatureDescription,articleDetail.detailDescription,articleBuildingRegister.platPlc,address,building_name
2202818993,중소형사무실,월세,22/22,55,"1,000",75,37,우정공인중개사사무소,20220212,,Y,U1센터 c동 2210호,갈산역 10분거리 신축 소형 사무실 붙여서 넓게 사용가능,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 11층에 넓은 정원 공간 있음
※ 월세 협의 조정가능

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202848158,지식산업센터,매매,7/23,,"4억 7,402",231,115,INCHEON유원공인중개사사무소,20220212,,Y,c동707호,전용35 전매.입주부동산.제조공장추천.베란다로 뷰완전굿 코너자리공간여유,"* 전용 35평 7층 코너자리 전매 공장입니다.
 -p1000 이구요 ,협의가능하십니다,
  베란다도 다른 호실보다 더 넓고 공장옆으로도 넓은공간이
  있어 사용공간이 넓습니다.
  전면에는 엘리베이터와 화장실이 위치하고 있어 편리!
  언제든 연락주십시요 
  상가.기숙사.공장.사무실 다량보유하고 있습니다.
  전매.임대 성심성의껏 진행해 드립니다.
## 책임중개상담 공인중개사 유인자 010-9183-6903 ##",,인천 부평구 갈산동 94,
2202839238,지식산업센터,월세,2/23,200,"2,000",140,70,최고 공인중개사사무소,20220212,,Y,B227,"인천테크노벨리U1신축상가, 업종무관, 우월한 최적의 상권.","【【매물 기본정보】】  
 ▪ 전용면적 : 약21py(전용률50%)
 ▪ 분양면적 : 약43py
 ▪ 임대금액 : 2000만원 / 200만원

※ 10평에서 50평등 다양한 평수 보유하고 있습니다. ※

■ 매물특징
▪ 멀티플렉스 롯데시네마 영화관 7관 입점과 
  판타스틱한 문화 인프라를 구성하고 있는 신규 지식산업센터로
  계속적인 유동인구 증가와 월등한 입지 조건에 
  수익형 부동산의 안정된 임대와 풍부한 배후 수요로 인하여 
  임대 수익뿐만 아니라 시세 차익까지 기대 가능하면서 
  주변 상가 가격 대비시 우월한 상권!
 
▪ 지식산업센터 내 상주 인구 약 8,500명 고정 수요로 거대한 고객층을
  흡수하는 스트리트형 복합 상업시설인 단지내 독점 상가이며 
  산업단지 (145,000여명) / 주거단지 (108,000여명) 배후 수요 확대로
  계획 인구 약 26만여 명 수요를 예측하는 
  평일과 주말 내내 365일 고객이 끊이지 않는 완결 상권 형성.
 
▪ 인천 테크노벨리 U1 지식산업센터는 역세권 현장으로 
  인천1호선 갈산역 도보 약 5분 소요되며
  서울 7호선 부평구청역, 굴포천역과는 도보 약 13분 소요 거리에 위치.

▪ 상가 구성 : 지상 1층 / 지상 2층 및 3층 일부.
▪ 상가 이용시 지역의 문제점인 주차 문제 해결 (주차대수 1,800여대).
▪ 차별화된 시설(시계탑, 분수대)로 지역 만남의 장소가 설치될 예정.

▪ 입주시기 2022년 1월 10일부터 시작 ",,인천 부평구 갈산동 94,
2202833173,지식산업센터,월세,12/23,70,"1,000",102,51,U1채움공인중개사사무소,20220212,,Y,D1205호,뷰 좋은 사무실 임대 냉난방기 설치 됨,"안녕하세요
인천테크노밸리 1층 상가B동에 입주한
U1채움부동산 입니다.

뷰 좋은 사무실 임대
냉난방기 설치 완료
화물엘레베이터 이용 가능

소형 10평~대형100평 이상까지
묶음호실 임대 가능 합니다

U1채움부동산 전화주세요
032-464-6400 / 010-9373-7736
",,인천 부평구 갈산동 94,
2202817417,중소형사무실,월세,22/22,47,"1,000",62,31,우정공인중개사사무소,20220212,,Y,U1센터 c동 2206호,갈산역 10분거리 신축 소형 사무실 붙여서 넓게 사용도 가능,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 11층에 넓은 정원 공간 있음
※ 월세 협의 조정가능

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202816919,중소형사무실,월세,22/22,77,"1,000",102,51,우정공인중개사사무소,20220212,,Y,U1센터 c동 2202호,갈산역 10분거리 신축 소형 사무실 붙여서 넓게 사용도 가능,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 11층에 넓은 정원 공간 있음
※ 월세 협의 조정가능

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202826378,중소형사무실,월세,22/22,77,"1,000",102,51,우정공인중개사사무소,20220212,,Y,U1센터 c동 2204호,갈산역 10분거리 신축 소형 사무실 붙여서 넓게 사용도 가능,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 11층에 넓은 정원 공간 있음
※ 월세 협의 조정가능

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202825887,지식산업센터,월세,8/22,90,"1,000",120,60,우정공인중개사사무소,20220212,,Y,U1센터 D동 813호,갈산역 역세권 지식산업센터 내 드라이브인 공장,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 넓은 주차장

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202826691,지식산업센터,월세,8/22,90,"1,000",120,60,우정공인중개사사무소,20220212,,Y,U1센터 D동 913호,갈산역 역세권 지식산업센터 내 드라이브인 공장,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 넓은 주차장

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202826134,중소형사무실,월세,22/22,77,"1,000",102,51,우정공인중개사사무소,20220212,,Y,U1센터 c동 2203호,갈산역 10분거리 신축 소형 사무실 붙여서 넓게 사용도 가능,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 11층에 넓은 정원 공간 있음
※ 월세 협의 조정가능

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

누구나 이용가능한 넓은 정원공간이 있어 쾌적한 휴식시간을

가질 수 있습니다.

상가, 공장, 기숙사 다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202821935,지식산업센터,월세,5/22,90,"1,000",120,60,우정공인중개사사무소,20220212,,Y,U1센터 D동 513호,갈산역 역세권 지식산업센터 내 드라이브인 공장 냉난방기 있음,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 넓은 주차장

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202786029,지식산업센터,월세,5/22,132,"1,000",175,86,우정공인중개사사무소,20220212,,Y,U1센터 D동 501호,갈산역 역세권 지식산업센터 내 드라이브인 공장 ,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 넓은 주차장

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202803436,지식산업센터,월세,3/22,90,"1,000",120,60,우정공인중개사사무소,20220212,,Y,U1센터 D동 313호,갈산역 역세권 지식산업센터 내 드라이브인 공장 냉난방기 있음,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 넓은 주차장

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202791876,지식산업센터,월세,B1/23,132,"1,000",200,101,우정공인중개사사무소,20220212,,Y,U1센터 A동 B130호,갈산역 역세권 지식산업센터 내 드라이브인 공장,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 넓은 주차장

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
2202791887,중소형사무실,월세,12/22,75,"1,000",102,51,우정공인중개사사무소,20220212,,Y,U1센터 D동 1205,갈산역 10분거리 신축 소형 사무실 첫입주 지식산업센터,"※ 갈산역 도보 10분이내, 정문 앞 버스정류장
※ 경인고속도로IC 차량 3분, 제1외곽순환도로 중동IC 차량 10분거리
※ 드라이브인 구조로 차량 공장 앞에 주차가능
※ 넓은 주차장
※ 월세 협의 조정가능

지하1층 ~ 지상22층 건물로 상가/공장/사무실/기숙사 등 다양하게 입주

롯데시네마, 스타벅스 등 유명 프랜차이즈들 입점 확정되었고,

8,500여명의 유동인구를 유입할 수 있는 상업시설로

생활하기 편리한 환경과 교통까지 두루 갖추고 있습니다.

다양한 매물 다량 보유중이니 편하게 연락주세요

문자,카톡,전화 모두 환영합니다♥",,인천 부평구 갈산동 94,
